OrderID,PayInCurrencyKey,PayoutCurrencyKey,PayoutCountryKey,PayinCountryKey,SenderKey,PayInValue,CommissionExchangeRate,PayOutPartnerCommission,OrderCreated,OrderPaid,OrderCompleted,OrderCancelled
9652778,169,169,239,205,546047,990.0,1.0,6.0,2012/01/07 06:19,2012/01/07 00:00,2012/01/08 08:24,1970/01/01 00:00
9807712,169,169,239,205,546047,1980.0,1.0,24.0,2012/01/24 05:54,2012/01/24 00:00,2012/01/25 08:01,1970/01/01 00:00
9602659,169,169,239,205,1542972,2640.0,1.0,16.0,2012/01/02 14:20,2012/01/02 00:00,2012/01/03 07:43,1970/01/01 00:00
9476038,169,169,239,205,1164943,990.0,1.0,12.0,2011/12/26 07:00,2011/12/26 00:00,2011/12/26 08:18,1970/01/01 00:00
9709098,169,169,239,205,1164943,1320.0,1.0,16.0,2012/01/13 06:47,2012/01/13 00:00,2012/01/13 09:28,1970/01/01 00:00
9760282,169,100,133,205,972769,888.0,40.890984,220.0,2012/01/19 06:16,1970/01/01 00:00,1970/01/01 00:00,2012/01/25 23:08
9626489,169,100,133,205,972769,2880.0,40.112263,700.0,2012/01/04 11:05,2012/01/04 00:00,2012/01/07 13:34,1970/01/01 00:00
9726541,169,100,133,205,972769,2082.0,41.200082,520.0,2012/01/15 05:43,2012/01/15 00:00,2012/01/15 13:33,1970/01/01 00:00
9734574,169,100,133,205,972769,2004.0,41.17552,500.0,2012/01/16 07:47,2012/01/17 00:00,2012/01/18 08:19,1970/01/01 00:00
9739215,169,100,133,205,972769,2175.0,40.970369,540.0,2012/01/17 03:18,2012/01/17 00:00,2012/01/20 09:09,1970/01/01 00:00
9595424,169,151,239,205,1601434,3165.0,0.072964,0.1,2012/01/02 06:12,2012/01/02 00:00,2012/01/03 10:14,1970/01/01 00:00
9640370,169,169,239,205,1601434,3300.0,1.0,20.0,2012/01/06 06:16,2012/01/06 00:00,2012/01/07 08:20,1970/01/01 00:00
9689799,169,151,239,205,1601434,1482.0,0.075747,0.1,2012/01/11 06:18,2012/01/11 00:00,2012/01/15 07:29,1970/01/01 00:00
9786071,169,151,239,205,1139443,4539.0,0.07334,2.0,2012/01/21 14:47,2012/01/21 00:00,2012/01/25 07:09,1970/01/01 00:00
9502614,169,151,239,205,1177895,3216.0,0.071951,1.4,2011/12/27 11:17,2011/12/27 00:00,2012/01/01 12:59,1970/01/01 00:00
9496713,169,169,239,205,552533,2541.0,1.0,30.8,2011/12/27 07:41,2011/12/27 00:00,2011/12/27 12:40,1970/01/01 00:00
9728020,169,169,239,205,552533,5280.0,1.0,32.0,2012/01/15 07:46,2012/01/15 00:00,2012/01/15 09:04,1970/01/01 00:00
9799261,169,174,236,205,552533,5007.0,0.889903,59.4,2012/01/23 07:26,2012/01/23 00:00,2012/01/23 09:17,1970/01/01 00:00
9628972,169,169,239,205,1139500,7260.0,1.0,88.0,2012/01/04 16:15,2012/01/06 00:00,2012/01/09 06:19,1970/01/01 00:00
9628973,169,169,239,205,1139500,6600.0,1.0,80.0,2012/01/04 16:15,2012/01/06 00:00,2012/01/09 06:20,1970/01/01 00:00
9790813,169,169,239,205,1139509,1320.0,1.0,16.0,2012/01/22 08:12,1970/01/01 00:00,1970/01/01 00:00,2012/01/28 23:10
9493843,169,169,239,205,1139509,660.0,1.0,8.0,2011/12/27 06:11,2011/12/27 00:00,2011/12/28 07:05,1970/01/01 00:00
9644405,169,169,239,205,1139509,1320.0,1.0,16.0,2012/01/06 09:00,2012/01/06 00:00,2012/01/07 06:37,1970/01/01 00:00
9677030,169,169,239,205,1139509,1650.0,1.0,13.0,2012/01/10 05:05,2012/01/10 00:00,2012/01/11 13:43,1970/01/01 00:00
9738454,169,169,239,205,1139509,2640.0,1.0,32.0,2012/01/16 17:10,2012/01/17 00:00,2012/01/18 06:29,1970/01/01 00:00
9771277,169,169,239,205,1139509,9900.0,1.0,120.0,2012/01/20 08:24,2012/01/20 00:00,2012/01/21 07:19,1970/01/01 00:00
9790884,169,169,239,205,1139509,1320.0,1.0,16.0,2012/01/22 08:17,2012/01/22 00:00,2012/01/23 06:34,1970/01/01 00:00
9806310,169,151,239,205,1717559,4581.0,0.072588,0.1,2012/01/23 21:23,1970/01/01 00:00,1970/01/01 00:00,2012/01/29 23:00
9810727,169,151,239,205,1717559,4125.0,0.072595,0.1,2012/01/24 08:21,1970/01/01 00:00,1970/01/01 00:00,2012/02/01 23:33
9817265,169,151,239,205,1717559,4113.0,0.072538,0.1,2012/01/24 14:51,2012/01/24 00:00,2012/01/29 08:30,1970/01/01 00:00
9637709,169,151,239,205,1086422,2235.0,0.073802,2.0,2012/01/05 17:36,1970/01/01 00:00,1970/01/01 00:00,2012/01/10 22:03
9637747,169,151,239,205,1086422,1341.0,0.073802,1.2,2012/01/05 17:44,2012/01/05 00:00,2012/01/06 11:28,1970/01/01 00:00
9710087,169,169,239,205,1747600,660.0,1.0,5.2,2012/01/13 07:27,2012/01/13 00:00,2012/01/14 13:26,1970/01/01 00:00
9569060,169,151,239,205,1136867,3676.08,0.071816,3.2,2011/12/31 06:23,2011/12/31 00:00,2011/12/31 09:48,1970/01/01 00:00
9568861,169,151,239,205,1136867,3676.08,0.071816,1.6,2011/12/31 06:16,2011/12/31 00:00,2012/01/01 07:39,1970/01/01 00:00
9704128,169,151,239,205,542850,2172.0,0.07593,2.0,2012/01/12 11:59,1970/01/01 00:00,1970/01/01 00:00,2012/01/17 22:05
9704201,169,151,239,205,542850,2172.0,0.07593,0.1,2012/01/12 12:08,2012/01/12 00:00,2012/01/15 07:28,1970/01/01 00:00
9612004,169,151,239,205,1085661,8910.0,0.074071,4.0,2012/01/03 11:59,2012/01/03 00:00,2012/01/03 12:58,1970/01/01 00:00
9611546,169,151,239,205,1085661,8910.0,0.074071,8.0,2012/01/03 11:26,2012/01/03 00:00,2012/01/06 12:17,1970/01/01 00:00
9573664,169,169,239,205,546047,1947.0,1.0,23.6,2011/12/31 09:13,2011/12/31 00:00,2012/01/02 10:30,1970/01/01 00:00
9606904,169,169,239,205,546047,990.0,1.0,12.0,2012/01/03 06:43,2012/01/03 00:00,2012/01/03 11:10,1970/01/01 00:00
9700449,169,151,239,205,965540,4356.0,0.075742,2.0,2012/01/12 06:28,1970/01/01 00:00,1970/01/01 00:00,2012/01/17 22:10
9595367,169,151,239,205,965540,2262.0,0.072964,1.0,2012/01/02 06:10,2012/01/02 00:00,2012/01/03 07:23,1970/01/01 00:00
9702411,169,151,239,205,965540,4356.0,0.075742,0.0,2012/01/12 08:51,2012/01/12 00:00,2012/01/12 08:54,1970/01/01 00:00
9759444,169,151,239,205,965540,2256.0,0.074492,0.0,2012/01/19 04:27,2012/01/19 00:00,2012/01/19 06:14,1970/01/01 00:00
9618662,169,169,239,205,1139791,4290.0,1.0,26.0,2012/01/04 05:55,2012/01/04 00:00,2012/01/06 07:44,1970/01/01 00:00
9708557,169,169,239,205,1139791,13200.0,1.0,80.0,2012/01/13 06:25,2012/01/13 00:00,2012/01/13 12:00,1970/01/01 00:00
9776290,169,169,239,205,1139791,1320.0,1.0,16.0,2012/01/20 14:14,2012/01/21 00:00,2012/01/22 09:40,1970/01/01 00:00
9605565,169,100,133,205,552183,2466.0,40.154932,600.0,2012/01/03 05:09,2012/01/03 00:00,2012/01/03 12:57,1970/01/01 00:00
9475238,169,151,239,205,553569,20487.0,0.07249,18.0,2011/12/26 06:32,2011/12/26 00:00,2011/12/26 12:37,1970/01/01 00:00
9745774,169,169,239,205,965624,1650.0,1.0,10.0,2012/01/17 14:06,1970/01/01 00:00,1970/01/01 00:00,2012/01/23 23:25
9508997,169,169,239,205,965624,1650.0,1.0,20.0,2011/12/27 16:59,2011/12/27 00:00,2011/12/31 13:05,1970/01/01 00:00
9641407,169,169,239,205,965624,990.0,1.0,12.0,2012/01/06 06:57,2012/01/06 00:00,2012/01/07 08:28,1970/01/01 00:00
9584731,169,169,239,205,1139498,7590.0,1.0,92.0,2012/01/01 07:14,1970/01/01 00:00,1970/01/01 00:00,2012/01/07 22:23
9672114,169,169,239,205,1139498,6270.0,1.0,76.0,2012/01/09 09:57,2012/01/09 00:00,2012/01/10 08:54,1970/01/01 00:00
9499743,169,169,239,205,1219234,3300.0,1.0,40.0,2011/12/27 09:23,2011/12/28 00:00,2011/12/30 07:21,1970/01/01 00:00
9493270,169,169,239,205,941842,13200.0,1.0,80.0,2011/12/27 05:45,2011/12/27 00:00,2011/12/30 13:36,1970/01/01 00:00
9578913,169,100,133,205,1116954,1641.0,40.250126,400.0,2011/12/31 14:08,2011/12/31 00:00,2012/01/02 11:19,1970/01/01 00:00
9530658,169,151,239,205,966190,1827.0,0.072275,1.6,2011/12/28 16:50,2011/12/29 00:00,2011/12/31 10:12,1970/01/01 00:00
9756440,169,169,239,205,571978,4950.0,1.0,60.0,2012/01/18 11:37,2012/01/18 00:00,2012/01/20 11:01,1970/01/01 00:00
9589712,169,169,239,205,1139023,990.0,1.0,7.8,2012/01/01 11:46,2012/01/01 00:00,2012/01/11 09:18,1970/01/01 00:00
9478463,169,151,239,205,966226,3180.0,0.072752,1.4,2011/12/26 08:23,2011/12/26 00:00,2011/12/28 13:25,1970/01/01 00:00
9780194,169,100,133,205,1219379,8106.0,40.715597,2000.0,2012/01/21 06:42,1970/01/01 00:00,1970/01/01 00:00,2012/01/27 23:26
9527585,169,151,239,205,966267,2283.0,0.072275,1.0,2011/12/28 12:22,2011/12/28 00:00,2011/12/30 10:14,1970/01/01 00:00
9498584,169,151,239,205,1219452,7809.0,0.071951,3.4,2011/12/27 08:44,1970/01/01 00:00,1970/01/01 00:00,2012/01/03 22:38
9499443,169,151,239,205,1219452,7809.0,0.071951,0.0,2011/12/27 09:13,2011/12/27 00:00,2011/12/27 09:58,1970/01/01 00:00
9680335,169,151,239,205,1219452,4422.0,0.074636,0.0,2012/01/10 08:58,2012/01/11 00:00,2012/01/11 06:59,1970/01/01 00:00
9658026,169,169,239,205,611995,1320.0,1.0,16.0,2012/01/07 12:17,1970/01/01 00:00,1970/01/01 00:00,2012/01/13 22:05
9799158,169,151,239,205,552533,4527.0,0.072909,4.0,2012/01/23 07:20,2012/01/23 00:00,2012/01/23 09:37,1970/01/01 00:00
9774101,169,174,236,205,552533,639.0,0.87951,7.48,2012/01/20 11:10,2012/01/20 00:00,2012/02/05 08:23,1970/01/01 00:00
9616990,169,151,239,205,1201588,1338.0,0.074069,0.6,2012/01/03 21:34,2012/01/05 00:00,2012/01/06 07:50,1970/01/01 00:00
9728442,169,151,239,205,1201552,4425.0,0.074823,4.0,2012/01/15 08:23,1970/01/01 00:00,1970/01/01 00:00,2012/01/21 23:07
9763316,169,151,239,205,1201552,4059.0,0.074492,0.0,2012/01/19 10:16,2012/01/19 00:00,2012/01/19 11:29,1970/01/01 00:00
9618212,169,169,239,205,1139525,1650.0,1.0,20.0,2012/01/04 05:26,2012/01/04 00:00,2012/01/06 07:09,1970/01/01 00:00
9658371,169,100,133,205,1135331,9954.0,40.772145,2460.0,2012/01/07 12:54,2012/01/07 00:00,2012/01/08 07:16,1970/01/01 00:00
9521533,169,169,239,205,1755054,990.0,1.0,12.0,2011/12/28 08:38,2011/12/28 00:00,2011/12/30 12:42,1970/01/01 00:00
9551221,169,169,239,205,538152,660.0,1.0,4.0,2011/12/30 07:23,1970/01/01 00:00,1970/01/01 00:00,2012/01/05 22:28
9498407,169,169,239,205,538152,1320.0,1.0,10.4,2011/12/27 08:38,2011/12/28 00:00,2011/12/30 16:28,1970/01/01 00:00
9646182,169,151,239,205,604552,1761.0,0.074923,1.6,2012/01/06 10:31,2012/01/06 00:00,2012/01/07 12:52,1970/01/01 00:00
9656116,169,169,239,205,604552,660.0,1.0,8.0,2012/01/07 09:44,2012/01/07 00:00,2012/01/08 11:29,1970/01/01 00:00
9602519,169,151,239,205,538152,1785.0,0.073916,1.6,2012/01/02 14:05,2012/01/02 00:00,2012/01/06 06:40,1970/01/01 00:00
9811551,169,151,239,205,1141715,1374.0,0.072595,0.0,2012/01/24 09:05,1970/01/01 00:00,1970/01/01 00:00,2012/01/31 12:42
9617055,169,151,239,205,534056,5367.0,0.073803,2.4,2012/01/04 00:22,1970/01/01 00:00,1970/01/01 00:00,2012/01/09 22:23
9628433,169,151,239,205,534056,4470.0,0.073803,0.0,2012/01/04 14:35,2012/01/04 00:00,2012/01/04 15:32,1970/01/01 00:00
9634177,169,151,239,205,1755504,2682.0,0.073802,2.4,2012/01/05 09:27,2012/01/05 00:00,2012/01/07 11:40,1970/01/01 00:00
9589756,169,151,239,205,1755538,894.0,0.073883,0.1,2012/01/01 11:48,2012/01/01 00:00,2012/01/03 10:17,1970/01/01 00:00
9540088,169,169,239,205,951284,4950.0,1.0,60.0,2011/12/29 10:51,2011/12/29 00:00,2011/12/30 10:19,1970/01/01 00:00
9707693,169,169,239,205,951284,2310.0,1.0,28.0,2012/01/13 05:38,2012/01/13 00:00,2012/01/14 09:58,1970/01/01 00:00
9752694,169,169,239,205,951284,660.0,1.0,5.2,2012/01/18 07:46,2012/01/18 00:00,2012/01/20 09:40,1970/01/01 00:00
9497012,169,100,133,205,1141740,915.0,39.731059,220.0,2011/12/27 07:50,1970/01/01 00:00,1970/01/01 00:00,2012/01/03 22:42
9496688,169,100,133,205,1141740,2157.0,39.731059,519.68,2011/12/27 07:40,2011/12/27 00:00,2011/12/31 13:56,1970/01/01 00:00
9646350,169,169,239,205,534076,1980.0,1.0,12.0,2012/01/06 10:43,2012/01/06 00:00,2012/01/07 13:12,1970/01/01 00:00
9591396,169,100,133,205,1141740,1230.0,40.256529,300.0,2012/01/01 13:59,2012/01/01 00:00,2012/01/02 07:20,1970/01/01 00:00
9570984,169,169,239,205,1154792,1320.0,1.0,8.0,2011/12/31 07:30,2011/12/31 00:00,2012/01/01 07:26,1970/01/01 00:00
9612430,169,151,239,205,1154792,14703.0,0.074071,0.0,2012/01/03 12:32,2012/01/04 00:00,2012/01/04 06:16,1970/01/01 00:00
9720134,169,100,133,205,975393,3246.0,40.663496,800.0,2012/01/14 07:20,2012/01/14 00:00,2012/01/16 06:30,1970/01/01 00:00
9805000,169,100,133,205,975393,600.0,40.657466,147.84,2012/01/23 16:28,2012/01/23 00:00,2012/01/24 12:19,1970/01/01 00:00
9814419,169,151,239,205,565778,17304.0,0.072538,0.0,2012/01/24 11:57,2012/01/24 00:00,2012/01/24 12:06,1970/01/01 00:00
9528859,169,151,239,205,959383,2739.0,0.072275,2.4,2011/12/28 13:46,1970/01/01 00:00,1970/01/01 00:00,2012/01/02 22:08
9528708,169,151,239,205,959383,3195.0,0.072275,2.8,2011/12/28 13:35,1970/01/01 00:00,1970/01/01 00:00,2012/01/02 22:08
9558030,169,151,239,205,959383,2703.0,0.073266,2.4,2011/12/30 10:38,2011/12/30 00:00,2012/01/01 09:21,1970/01/01 00:00
9628977,169,169,239,205,959383,990.0,1.0,12.0,2012/01/04 16:16,2012/01/04 00:00,2012/01/06 06:53,1970/01/01 00:00
9764727,169,169,239,205,959383,1650.0,1.0,20.0,2012/01/19 13:55,2012/01/19 00:00,2012/01/21 07:21,1970/01/01 00:00
9822538,169,169,239,205,959383,1650.0,1.0,20.0,2012/01/25 04:15,2012/01/25 00:00,2012/01/27 07:37,1970/01/01 00:00
9559774,169,100,133,205,1756190,4431.0,40.967773,1100.0,2011/12/30 11:45,2011/12/30 00:00,2011/12/31 12:13,1970/01/01 00:00
9593863,169,100,133,205,1756190,6804.0,40.256529,1660.0,2012/01/01 19:49,2012/01/02 00:00,2012/01/02 11:43,1970/01/01 00:00
9593277,169,100,133,205,1756190,5328.0,40.256529,1300.0,2012/01/01 17:52,2012/01/02 00:00,2012/01/03 10:32,1970/01/01 00:00
9604718,169,100,133,205,1756190,738.0,40.245361,180.0,2012/01/02 19:52,2012/01/03 00:00,2012/01/03 13:11,1970/01/01 00:00
9650818,169,100,133,205,1756190,4857.0,40.764919,1200.0,2012/01/06 18:21,2012/01/07 00:00,2012/01/07 08:53,1970/01/01 00:00
9638391,169,100,133,205,1756190,669.0,40.112263,163.0,2012/01/05 19:57,2012/01/06 00:00,2012/01/08 09:00,1970/01/01 00:00
9684163,169,100,133,205,1756190,1785.0,40.677918,440.0,2012/01/10 13:57,2012/01/10 00:00,2012/01/11 08:29,1970/01/01 00:00
9738861,169,100,133,205,1756190,12474.0,41.000785,3100.0,2012/01/16 18:52,2012/01/17 00:00,2012/01/17 09:00,1970/01/01 00:00
9787113,169,100,133,205,1756190,3261.0,40.492018,800.0,2012/01/21 17:58,2012/01/22 00:00,2012/01/22 08:41,1970/01/01 00:00
9664169,169,169,239,205,1160356,6600.0,1.0,80.0,2012/01/08 09:18,2012/01/08 00:00,2012/01/10 08:20,1970/01/01 00:00
9764592,169,100,133,205,1757676,1089.0,40.890998,270.0,2012/01/19 13:30,2012/01/19 00:00,1970/01/01 00:00,1970/01/01 00:00
9681837,169,151,239,205,615203,2181.0,0.075605,1.0,2012/01/10 10:56,2012/01/10 00:00,2012/01/11 08:46,1970/01/01 00:00
9633207,169,169,239,205,544852,660.0,1.0,4.0,2012/01/05 08:19,1970/01/01 00:00,1970/01/01 00:00,2012/01/10 22:11
9663784,169,169,239,205,544852,660.0,1.0,4.0,2012/01/08 08:48,1970/01/01 00:00,1970/01/01 00:00,2012/01/14 22:11
9616322,169,151,239,205,544852,1338.0,0.074069,0.6,2012/01/03 18:41,2012/01/04 00:00,2012/01/08 10:42,1970/01/01 00:00
9661525,169,151,239,205,544852,1785.0,0.073976,1.6,2012/01/08 05:45,2012/01/08 00:00,2012/01/09 07:37,1970/01/01 00:00
9724275,169,151,239,205,544852,56889.0,0.075409,26.0,2012/01/14 14:21,2012/01/14 00:00,2012/01/15 11:25,1970/01/01 00:00
9529156,169,151,239,205,975677,4566.0,0.072275,2.0,2011/12/28 14:09,2011/12/29 00:00,2011/12/31 06:48,1970/01/01 00:00
9685452,169,169,239,205,1005843,3300.0,1.0,20.0,2012/01/10 15:45,2012/01/10 00:00,2012/01/13 07:13,1970/01/01 00:00
9631846,169,151,239,205,542178,4560.0,0.073803,0.1,2012/01/05 06:58,2012/01/06 00:00,2012/01/07 08:59,1970/01/01 00:00
9705314,169,151,239,205,1160601,1305.0,0.07593,0.1,2012/01/12 15:28,2012/01/13 00:00,2012/01/15 07:26,1970/01/01 00:00
9547362,169,169,239,205,1005882,1650.0,1.0,10.0,2011/12/30 05:27,2011/12/30 00:00,2011/12/30 13:20,1970/01/01 00:00
9723295,169,100,133,205,1618528,6600.0,41.216052,1648.64,2012/01/14 12:16,2012/01/14 00:00,2012/01/15 10:38,1970/01/01 00:00
9620944,169,151,239,205,1160558,2235.69,0.073803,2.0,2012/01/04 07:11,2012/01/04 00:00,2012/01/04 08:42,1970/01/01 00:00
9561486,169,100,133,205,552031,807.0,40.966579,200.0,2011/12/30 13:01,2011/12/30 00:00,2012/01/01 07:27,1970/01/01 00:00
9482805,169,169,239,205,552324,3300.0,1.0,20.0,2011/12/26 10:56,2011/12/26 00:00,2012/01/07 10:32,1970/01/01 00:00
9532743,169,151,239,205,1151643,3654.0,0.072275,3.2,2011/12/29 05:25,2011/12/29 00:00,2011/12/31 06:22,1970/01/01 00:00
9806920,169,100,133,205,1139677,2994.0,40.679077,738.0,2012/01/24 04:31,2012/01/24 00:00,2012/01/27 11:10,1970/01/01 00:00
9826569,169,100,133,205,1139677,3297.0,40.63371,812.0,2012/01/25 06:18,2012/01/25 00:00,2012/01/27 11:11,1970/01/01 00:00
9550769,169,100,133,205,552715,1656.0,39.867608,400.0,2011/12/30 07:12,2011/12/30 00:00,2012/01/08 12:44,1970/01/01 00:00
9647017,169,169,239,205,1139534,990.0,1.0,6.0,2012/01/06 11:32,2012/01/06 00:00,2012/01/14 11:55,1970/01/01 00:00
9657049,169,174,236,205,1186839,1212.0,0.871544,14.08,2012/01/07 10:48,2012/01/07 00:00,2012/01/09 07:24,1970/01/01 00:00
9652366,169,169,239,205,1186780,660.0,1.0,4.0,2012/01/07 05:54,2012/01/07 00:00,2012/01/07 10:21,1970/01/01 00:00
9841195,169,151,239,205,959431,4569.0,0.072469,2.0,2012/01/25 12:57,2012/01/25 00:00,2012/01/27 12:13,1970/01/01 00:00
9683336,169,169,239,205,544945,2310.0,1.0,14.0,2012/01/10 12:55,2012/01/10 00:00,2012/01/13 10:37,1970/01/01 00:00
9503775,169,169,239,205,544947,1650.0,1.0,13.0,2011/12/27 12:10,2011/12/27 00:00,2011/12/30 09:04,1970/01/01 00:00
9556530,169,151,239,205,554848,3153.0,0.073268,0.1,2011/12/30 09:46,2011/12/30 00:00,2012/01/01 08:44,1970/01/01 00:00
9776024,169,100,133,205,572012,1614.0,40.865145,400.0,2012/01/20 13:49,2012/01/20 00:00,2012/01/22 07:30,1970/01/01 00:00
9531804,169,174,236,205,572085,798.0,0.86081,8.8,2011/12/28 20:05,1970/01/01 00:00,1970/01/01 00:00,2012/01/02 22:00
9544963,169,100,133,205,572085,4836.0,38.890371,1140.0,2011/12/29 18:46,2011/12/30 00:00,2011/12/31 14:22,1970/01/01 00:00
9564297,169,100,133,205,572085,3222.0,40.966579,800.0,2011/12/30 15:28,2012/01/01 00:00,2012/01/02 08:25,1970/01/01 00:00
9649778,169,100,133,205,572085,2025.0,40.764919,500.0,2012/01/06 15:36,2012/01/07 00:00,2012/01/08 06:59,1970/01/01 00:00
9698375,169,174,236,205,572085,1131.0,0.875363,13.2,2012/01/11 17:02,2012/01/12 00:00,2012/01/13 08:56,1970/01/01 00:00
9721580,169,100,133,205,572085,729.0,40.663496,180.0,2012/01/14 09:17,2012/01/14 00:00,2012/01/14 11:30,1970/01/01 00:00
9756417,169,174,236,205,572085,741.0,0.890189,8.8,2012/01/18 11:35,2012/01/18 00:00,2012/01/20 05:42,1970/01/01 00:00
9826488,169,100,133,205,572085,1299.0,40.63371,320.0,2012/01/25 06:16,2012/01/25 00:00,2012/01/27 06:44,1970/01/01 00:00
9527937,169,169,239,205,959322,3300.0,1.0,40.0,2011/12/28 12:44,2011/12/28 00:00,2011/12/31 06:32,1970/01/01 00:00
9535744,169,169,239,205,959322,1650.0,1.0,20.0,2011/12/29 07:30,2011/12/29 00:00,2012/01/01 08:58,1970/01/01 00:00
10712018,169,100,133,205,584305,2421.0,42.252933,620.0,2012/04/12 07:27,1970/01/01 00:00,1970/01/01 00:00,2012/04/17 23:12
10722005,169,100,133,205,584305,9564.0,42.273833,2450.0,2012/04/13 08:23,1970/01/01 00:00,1970/01/01 00:00,2012/04/19 23:14
10558085,169,100,133,205,584305,642.0,42.221614,164.0,2012/03/28 08:37,2012/03/28 00:00,2012/03/30 09:25,1970/01/01 00:00
10571953,169,100,133,205,584305,2073.0,42.155561,530.0,2012/03/30 05:54,2012/03/30 00:00,2012/03/30 11:56,1970/01/01 00:00
10665472,169,100,133,205,584305,1440.0,41.276885,360.0,2012/04/07 07:45,2012/04/07 00:00,2012/04/07 11:06,1970/01/01 00:00
10722053,169,100,133,205,584305,9564.0,42.273833,2450.0,2012/04/13 08:25,2012/04/13 00:00,2012/04/14 09:24,1970/01/01 00:00
10753690,169,100,133,205,584305,2832.0,41.93688,720.0,2012/04/17 07:10,2012/04/17 00:00,2012/04/17 08:12,1970/01/01 00:00
10767215,169,100,133,205,584305,1101.0,41.950508,280.0,2012/04/18 10:06,2012/04/18 00:00,2012/04/21 08:12,1970/01/01 00:00
10796205,169,100,133,205,584305,4653.0,42.554991,1200.0,2012/04/21 14:29,2012/04/21 00:00,2012/04/22 07:42,1970/01/01 00:00
10823550,169,151,239,205,1585515,6459.0,0.061306,4.8,2012/04/24 09:46,2012/04/24 00:00,2012/04/25 08:20,1970/01/01 00:00
10612239,169,174,236,205,552958,6600.51,0.701244,59.84,2012/04/02 10:28,2012/04/02 00:00,2012/04/02 12:56,1970/01/01 00:00
10795187,169,100,133,205,584305,1551.0,42.554991,400.0,2012/04/21 12:40,2012/04/21 00:00,2012/04/22 08:51,1970/01/01 00:00
10853419,169,100,133,205,584305,3033.0,43.500004,800.0,2012/04/25 17:32,2012/04/26 00:00,2012/04/27 13:06,1970/01/01 00:00
10560799,169,169,239,205,2139965,990.0,1.0,12.0,2012/03/28 11:49,1970/01/01 00:00,1970/01/01 00:00,2012/04/02 23:06
10716438,169,151,239,205,2139965,2778.0,0.060686,2.0,2012/04/12 16:04,1970/01/01 00:00,1970/01/01 00:00,2012/04/17 23:04
10734623,169,178,239,205,2139965,1674.0,0.0,0.0,2012/04/14 09:54,1970/01/01 00:00,1970/01/01 00:00,2012/04/20 23:08
10584473,169,169,239,205,2139965,2970.0,1.0,23.4,2012/03/31 04:56,2012/03/31 00:00,2012/03/31 14:35,1970/01/01 00:00
10728291,169,151,239,205,2139965,3891.0,0.060618,1.4,2012/04/13 18:03,2012/04/14 00:00,2012/04/14 08:18,1970/01/01 00:00
10722412,169,169,239,205,2139965,1650.0,1.0,20.0,2012/04/13 08:47,2012/04/13 00:00,2012/04/15 12:35,1970/01/01 00:00
10734651,169,151,239,205,2139965,1674.0,0.060661,1.2,2012/04/14 09:55,2012/04/14 00:00,2012/04/25 09:53,1970/01/01 00:00
10781352,169,151,239,205,2139965,2718.0,0.060833,2.0,2012/04/20 07:40,2012/04/22 00:00,2012/04/29 11:50,1970/01/01 00:00
10824012,169,169,239,205,2139965,1650.0,1.0,20.0,2012/04/24 10:14,2012/04/25 00:00,2012/06/05 11:22,1970/01/01 00:00
10754895,169,151,239,205,991294,3855.0,0.059924,1.4,2012/04/17 08:53,2012/04/17 00:00,2012/04/18 06:57,1970/01/01 00:00
10757293,169,151,239,205,991294,2754.0,0.059924,1.0,2012/04/17 12:56,2012/04/17 00:00,2012/04/18 08:20,1970/01/01 00:00
9688811,169,169,239,205,942001,3300.0,1.0,20.0,2012/01/11 05:25,2012/01/11 00:00,2012/01/11 07:32,1970/01/01 00:00
9765566,169,169,239,205,1145725,660.0,1.0,4.0,2012/01/19 16:46,2012/01/19 00:00,2012/01/20 07:50,1970/01/01 00:00
9603189,169,151,239,205,1138939,1338.0,0.073916,1.2,2012/01/02 15:20,2012/01/03 00:00,2012/01/04 08:14,1970/01/01 00:00
9834701,169,169,239,205,1138939,660.0,1.0,4.0,2012/01/25 09:02,2012/01/25 00:00,2012/01/27 09:17,1970/01/01 00:00
9494722,169,151,239,205,612004,4611.0,0.07251,4.0,2011/12/27 06:40,2011/12/27 00:00,2011/12/27 10:15,1970/01/01 00:00
9617616,169,100,133,205,611972,3372.0,40.112263,820.0,2012/01/04 04:40,2012/01/04 00:00,2012/01/04 07:36,1970/01/01 00:00
9688395,169,100,133,205,611972,990.0,40.645995,244.0,2012/01/11 04:55,2012/01/11 00:00,2012/01/11 07:52,1970/01/01 00:00
9531340,169,151,239,205,1145750,1827.0,0.072275,0.8,2011/12/28 18:30,2011/12/29 00:00,2011/12/30 09:23,1970/01/01 00:00
9637392,169,151,239,205,1145750,1788.0,0.073802,1.6,2012/01/05 16:40,2012/01/06 00:00,2012/01/06 10:13,1970/01/01 00:00
9664945,169,151,239,205,1145750,4461.0,0.073976,4.0,2012/01/08 10:28,2012/01/08 00:00,2012/01/09 08:41,1970/01/01 00:00
9757805,169,151,239,205,1145750,1803.0,0.074509,0.8,2012/01/18 14:45,2012/01/18 00:00,2012/01/20 07:09,1970/01/01 00:00
9796289,169,151,239,205,1145750,4539.0,0.073343,4.0,2012/01/22 18:21,2012/01/23 00:00,2012/01/24 08:31,1970/01/01 00:00
9806124,169,151,239,205,1145750,9165.0,0.072588,4.0,2012/01/23 19:45,2012/01/24 00:00,2012/01/25 08:02,1970/01/01 00:00
9845362,169,100,133,205,559594,1461.0,40.633712,360.0,2012/01/25 20:40,2012/01/27 00:00,2012/01/29 11:21,1970/01/01 00:00
